train dataset: size=160
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=320
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=1.6M
epoch 1/250, train: loss=0.3563, val: psnr=18.1138, 2.2s 2.2s/9.2m
epoch 228/250, train: loss=0.0349, val: psnr=31.0775, 1.7s 6.5m/7.1m
epoch 229/250, train: loss=0.0351, val: psnr=31.8657, 1.7s 6.5m/7.1m
epoch 230/250, train: loss=0.0343, val: psnr=31.6503, 1.7s 6.5m/7.1m
epoch 231/250, train: loss=0.0353, val: psnr=31.4636, 1.7s 6.6m/7.1m
epoch 232/250, train: loss=0.0327, val: psnr=31.7176, 1.7s 6.6m/7.1m
epoch 233/250, train: loss=0.0350, val: psnr=31.8401, 1.7s 6.6m/7.1m
epoch 234/250, train: loss=0.0362, val: psnr=31.8076, 1.7s 6.6m/7.1m
epoch 235/250, train: loss=0.0327, val: psnr=31.0278, 1.7s 6.7m/7.1m
epoch 236/250, train: loss=0.0348, val: psnr=31.1349, 1.7s 6.7m/7.1m
epoch 237/250, train: loss=0.0344, val: psnr=31.3433, 1.7s 6.7m/7.1m
epoch 238/250, train: loss=0.0337, val: psnr=31.2563, 1.7s 6.8m/7.1m
epoch 239/250, train: loss=0.0364, val: psnr=31.9150, 1.7s 6.8m/7.1m
epoch 240/250, train: loss=0.0338, val: psnr=31.5222, 1.7s 6.8m/7.1m
epoch 241/250, train: loss=0.0378, val: psnr=31.2209, 1.7s 6.8m/7.1m
epoch 242/250, train: loss=0.0344, val: psnr=32.5016, 1.8s 6.9m/7.1m
epoch 243/250, train: loss=0.0338, val: psnr=31.0185, 1.7s 6.9m/7.1m
epoch 244/250, train: loss=0.0381, val: psnr=31.9662, 1.7s 6.9m/7.1m
epoch 245/250, train: loss=0.0342, val: psnr=30.5541, 1.7s 7.0m/7.1m
epoch 246/250, train: loss=0.0358, val: psnr=31.6134, 1.7s 7.0m/7.1m
epoch 247/250, train: loss=0.0349, val: psnr=31.7445, 1.7s 7.0m/7.1m
epoch 248/250, train: loss=0.0348, val: psnr=31.5438, 1.8s 7.0m/7.1m
epoch 249/250, train: loss=0.0342, val: psnr=31.4229, 1.7s 7.1m/7.1m
epoch 250/250, train: loss=0.0323, val: psnr=32.1913, 1.7s 7.1m/7.1m
