train dataset: size=186
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=10
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=1.6M
epoch 1/94, train: loss=0.1999, val: psnr=18.5710, 3.9s 3.9s/6.0m
epoch 33/94, train: loss=0.0436, val: psnr=33.8475, 3.9s 2.0m/5.7m
epoch 34/94, train: loss=0.0393, val: psnr=29.0736, 3.8s 2.1m/5.7m
epoch 35/94, train: loss=0.0398, val: psnr=35.0281, 3.7s 2.1m/5.7m
epoch 36/94, train: loss=0.0436, val: psnr=30.3776, 3.9s 2.2m/5.7m
epoch 37/94, train: loss=0.0458, val: psnr=28.2364, 3.9s 2.3m/5.7m
epoch 38/94, train: loss=0.0426, val: psnr=29.7966, 3.6s 2.3m/5.7m
epoch 39/94, train: loss=0.0436, val: psnr=29.1867, 3.6s 2.4m/5.7m
epoch 40/94, train: loss=0.0404, val: psnr=30.1127, 3.9s 2.4m/5.7m
epoch 41/94, train: loss=0.0396, val: psnr=37.4995, 3.6s 2.5m/5.7m
epoch 42/94, train: loss=0.0424, val: psnr=29.4291, 3.6s 2.6m/5.7m
epoch 43/94, train: loss=0.0426, val: psnr=29.3071, 3.9s 2.6m/5.7m
epoch 44/94, train: loss=0.0419, val: psnr=30.8945, 3.7s 2.7m/5.7m
epoch 45/94, train: loss=0.0433, val: psnr=32.1909, 3.5s 2.7m/5.7m
epoch 46/94, train: loss=0.0418, val: psnr=29.9639, 3.8s 2.8m/5.7m
epoch 47/94, train: loss=0.0381, val: psnr=29.7161, 3.9s 2.9m/5.8m
epoch 48/94, train: loss=0.0370, val: psnr=32.7265, 3.6s 2.9m/5.8m
epoch 49/94, train: loss=0.0395, val: psnr=31.9735, 3.6s 3.0m/5.7m
epoch 50/94, train: loss=0.0384, val: psnr=31.4104, 4.0s 3.1m/5.8m
epoch 51/94, train: loss=0.0356, val: psnr=31.9895, 3.7s 3.1m/5.8m
epoch 52/94, train: loss=0.0378, val: psnr=29.6335, 3.5s 3.2m/5.8m
epoch 53/94, train: loss=0.0353, val: psnr=29.8265, 3.9s 3.2m/5.8m
epoch 54/94, train: loss=0.0389, val: psnr=26.7284, 3.7s 3.3m/5.8m
epoch 55/94, train: loss=0.0373, val: psnr=32.0231, 3.6s 3.4m/5.8m
epoch 56/94, train: loss=0.0371, val: psnr=29.4223, 3.8s 3.4m/5.8m
epoch 57/94, train: loss=0.0387, val: psnr=31.0070, 3.9s 3.5m/5.8m
epoch 58/94, train: loss=0.0391, val: psnr=30.9445, 3.6s 3.6m/5.8m
epoch 59/94, train: loss=0.0401, val: psnr=33.0682, 3.5s 3.6m/5.8m
epoch 60/94, train: loss=0.0399, val: psnr=29.0028, 3.9s 3.7m/5.8m
epoch 61/94, train: loss=0.0372, val: psnr=28.7124, 3.5s 3.7m/5.8m
epoch 62/94, train: loss=0.0395, val: psnr=27.7525, 4.0s 3.8m/5.8m
epoch 63/94, train: loss=0.0357, val: psnr=33.1600, 3.9s 3.9m/5.8m
epoch 64/94, train: loss=0.0361, val: psnr=30.7201, 3.6s 3.9m/5.8m
epoch 65/94, train: loss=0.0385, val: psnr=29.5366, 3.6s 4.0m/5.8m
epoch 66/94, train: loss=0.0390, val: psnr=32.9414, 3.8s 4.1m/5.8m
epoch 67/94, train: loss=0.0341, val: psnr=35.2750, 3.8s 4.1m/5.8m
epoch 68/94, train: loss=0.0323, val: psnr=32.6181, 3.6s 4.2m/5.8m
epoch 69/94, train: loss=0.0351, val: psnr=34.4954, 3.6s 4.2m/5.8m
epoch 70/94, train: loss=0.0347, val: psnr=31.9792, 3.8s 4.3m/5.8m
epoch 71/94, train: loss=0.0361, val: psnr=28.4680, 3.6s 4.4m/5.8m
epoch 72/94, train: loss=0.0373, val: psnr=33.4259, 3.5s 4.4m/5.8m
epoch 73/94, train: loss=0.0348, val: psnr=28.3825, 3.8s 4.5m/5.8m
epoch 74/94, train: loss=0.0356, val: psnr=32.6425, 3.7s 4.5m/5.8m
epoch 75/94, train: loss=0.0358, val: psnr=33.3147, 3.5s 4.6m/5.8m
epoch 76/94, train: loss=0.0334, val: psnr=32.2355, 3.6s 4.7m/5.8m
epoch 77/94, train: loss=0.0380, val: psnr=33.9227, 3.9s 4.7m/5.8m
epoch 78/94, train: loss=0.0345, val: psnr=32.6527, 3.5s 4.8m/5.8m
epoch 79/94, train: loss=0.0373, val: psnr=28.1950, 3.6s 4.8m/5.8m
epoch 80/94, train: loss=0.0368, val: psnr=34.5500, 3.9s 4.9m/5.8m
epoch 81/94, train: loss=0.0347, val: psnr=32.2237, 3.5s 5.0m/5.8m
epoch 82/94, train: loss=0.0362, val: psnr=30.6956, 3.5s 5.0m/5.8m
epoch 83/94, train: loss=0.0319, val: psnr=32.1056, 3.8s 5.1m/5.8m
epoch 84/94, train: loss=0.0346, val: psnr=31.5714, 3.8s 5.2m/5.8m
epoch 85/94, train: loss=0.0356, val: psnr=31.2545, 3.6s 5.2m/5.8m
epoch 86/94, train: loss=0.0335, val: psnr=32.0332, 3.6s 5.3m/5.8m
epoch 87/94, train: loss=0.0351, val: psnr=31.7223, 4.0s 5.3m/5.8m
epoch 88/94, train: loss=0.0312, val: psnr=29.0539, 3.6s 5.4m/5.8m
epoch 89/94, train: loss=0.0329, val: psnr=28.9829, 3.6s 5.5m/5.8m
epoch 90/94, train: loss=0.0314, val: psnr=33.1769, 4.0s 5.5m/5.8m
epoch 91/94, train: loss=0.0336, val: psnr=31.9146, 3.6s 5.6m/5.8m
epoch 92/94, train: loss=0.0334, val: psnr=32.1395, 3.6s 5.6m/5.8m
epoch 93/94, train: loss=0.0317, val: psnr=34.4156, 3.8s 5.7m/5.8m
epoch 94/94, train: loss=0.0335, val: psnr=31.8795, 3.9s 5.8m/5.8m
