train dataset: size=186
  inp: shape=(3, 64, 64)
  coord: shape=(4096, 2)
  cell: shape=(4096, 2)
  gt: shape=(4096, 3)
val dataset: size=5
  inp: shape=(3, 64, 64)
  coord: shape=(4096, 2)
  cell: shape=(4096, 2)
  gt: shape=(4096, 3)
model: #params=1.6M
epoch 1/94, train: loss=0.1804, val: psnr=24.5505, 5.3s 5.3s/8.3m
epoch 62/94, train: loss=0.0448, val: psnr=31.2009, 4.9s 5.0m/7.6m
epoch 63/94, train: loss=0.0446, val: psnr=34.8994, 4.9s 5.1m/7.6m
epoch 64/94, train: loss=0.0458, val: psnr=28.9961, 4.9s 5.2m/7.6m
epoch 65/94, train: loss=0.0512, val: psnr=29.1104, 4.9s 5.2m/7.6m
epoch 66/94, train: loss=0.0448, val: psnr=31.2541, 4.9s 5.3m/7.6m
epoch 67/94, train: loss=0.0458, val: psnr=31.9655, 5.0s 5.4m/7.6m
epoch 68/94, train: loss=0.0482, val: psnr=34.3604, 4.8s 5.5m/7.6m
epoch 69/94, train: loss=0.0451, val: psnr=31.5211, 4.9s 5.6m/7.6m
epoch 70/94, train: loss=0.0476, val: psnr=29.2945, 4.7s 5.6m/7.6m
epoch 71/94, train: loss=0.0432, val: psnr=29.9318, 4.9s 5.7m/7.6m
epoch 72/94, train: loss=0.0461, val: psnr=31.6433, 4.8s 5.8m/7.6m
epoch 73/94, train: loss=0.0468, val: psnr=31.8165, 4.8s 5.9m/7.6m
epoch 74/94, train: loss=0.0467, val: psnr=33.8722, 4.8s 6.0m/7.6m
epoch 75/94, train: loss=0.0452, val: psnr=34.3755, 4.7s 6.0m/7.6m
epoch 76/94, train: loss=0.0473, val: psnr=32.9798, 4.8s 6.1m/7.6m
epoch 77/94, train: loss=0.0473, val: psnr=31.9795, 4.9s 6.2m/7.6m
epoch 78/94, train: loss=0.0432, val: psnr=32.8240, 4.8s 6.3m/7.6m
epoch 79/94, train: loss=0.0456, val: psnr=33.4805, 4.8s 6.4m/7.6m
epoch 80/94, train: loss=0.0473, val: psnr=30.8459, 4.8s 6.4m/7.6m
epoch 81/94, train: loss=0.0437, val: psnr=32.8044, 4.7s 6.5m/7.6m
epoch 82/94, train: loss=0.0472, val: psnr=32.0947, 4.8s 6.6m/7.6m
epoch 83/94, train: loss=0.0468, val: psnr=31.5147, 4.9s 6.7m/7.6m
epoch 84/94, train: loss=0.0454, val: psnr=31.9281, 4.9s 6.8m/7.6m
epoch 85/94, train: loss=0.0476, val: psnr=34.6251, 4.9s 6.9m/7.6m
epoch 86/94, train: loss=0.0430, val: psnr=33.8830, 4.7s 6.9m/7.6m
epoch 87/94, train: loss=0.0431, val: psnr=33.5945, 4.8s 7.0m/7.6m
epoch 88/94, train: loss=0.0442, val: psnr=29.4125, 4.8s 7.1m/7.6m
epoch 89/94, train: loss=0.0404, val: psnr=31.6232, 4.8s 7.2m/7.6m
epoch 90/94, train: loss=0.0470, val: psnr=31.7652, 4.9s 7.3m/7.6m
epoch 91/94, train: loss=0.0423, val: psnr=31.3907, 4.8s 7.3m/7.6m
epoch 92/94, train: loss=0.0414, val: psnr=32.6318, 4.7s 7.4m/7.6m
epoch 93/94, train: loss=0.0453, val: psnr=31.0260, 4.7s 7.5m/7.6m
epoch 94/94, train: loss=0.0451, val: psnr=32.4230, 4.8s 7.6m/7.6m
