train dataset: size=186
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=10
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=1.6M
epoch 1/94, train: loss=0.1721, val: psnr=22.2102, 3.4s 3.4s/5.3m
epoch 66/94, train: loss=0.0362, val: psnr=31.7420, 2.8s 3.2m/4.5m
epoch 67/94, train: loss=0.0370, val: psnr=29.4285, 2.9s 3.2m/4.5m
epoch 68/94, train: loss=0.0390, val: psnr=34.8203, 2.9s 3.3m/4.5m
epoch 69/94, train: loss=0.0386, val: psnr=33.1051, 2.8s 3.3m/4.5m
epoch 70/94, train: loss=0.0366, val: psnr=34.7787, 2.8s 3.4m/4.5m
epoch 71/94, train: loss=0.0438, val: psnr=33.0724, 2.8s 3.4m/4.5m
epoch 72/94, train: loss=0.0372, val: psnr=29.4374, 2.8s 3.5m/4.5m
epoch 73/94, train: loss=0.0377, val: psnr=36.5822, 2.9s 3.5m/4.5m
epoch 74/94, train: loss=0.0425, val: psnr=31.4149, 2.8s 3.6m/4.5m
epoch 75/94, train: loss=0.0389, val: psnr=28.7187, 2.8s 3.6m/4.5m
epoch 76/94, train: loss=0.0396, val: psnr=33.2936, 2.9s 3.7m/4.5m
epoch 77/94, train: loss=0.0371, val: psnr=31.1058, 2.8s 3.7m/4.5m
epoch 78/94, train: loss=0.0384, val: psnr=34.5576, 3.0s 3.8m/4.5m
epoch 79/94, train: loss=0.0353, val: psnr=35.9921, 2.8s 3.8m/4.5m
epoch 80/94, train: loss=0.0403, val: psnr=30.5449, 2.9s 3.9m/4.5m
epoch 81/94, train: loss=0.0395, val: psnr=33.8787, 2.8s 3.9m/4.5m
epoch 82/94, train: loss=0.0376, val: psnr=30.4282, 2.8s 3.9m/4.5m
epoch 83/94, train: loss=0.0371, val: psnr=34.1663, 2.8s 4.0m/4.5m
epoch 84/94, train: loss=0.0358, val: psnr=32.3616, 2.9s 4.0m/4.5m
epoch 85/94, train: loss=0.0339, val: psnr=31.1563, 2.8s 4.1m/4.5m
epoch 86/94, train: loss=0.0415, val: psnr=34.3436, 2.8s 4.1m/4.5m
epoch 87/94, train: loss=0.0403, val: psnr=29.1748, 2.8s 4.2m/4.5m
epoch 88/94, train: loss=0.0400, val: psnr=30.7936, 2.9s 4.2m/4.5m
epoch 89/94, train: loss=0.0366, val: psnr=32.5252, 2.9s 4.3m/4.5m
epoch 90/94, train: loss=0.0357, val: psnr=33.4679, 2.8s 4.3m/4.5m
epoch 91/94, train: loss=0.0388, val: psnr=31.0208, 2.8s 4.4m/4.5m
epoch 92/94, train: loss=0.0383, val: psnr=29.6183, 2.9s 4.4m/4.5m
epoch 93/94, train: loss=0.0358, val: psnr=32.8669, 2.9s 4.5m/4.5m
epoch 94/94, train: loss=0.0370, val: psnr=31.4800, 2.9s 4.5m/4.5m
