train dataset: size=160
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=320
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=1.6M
epoch 1/250, train: loss=0.3552, val: psnr=18.1276, 2.4s 2.4s/10.0m
epoch 106/250, train: loss=0.0358, val: psnr=31.1701, 1.8s 3.2m/7.5m
epoch 107/250, train: loss=0.0385, val: psnr=30.7168, 1.7s 3.2m/7.5m
epoch 108/250, train: loss=0.0382, val: psnr=30.6092, 1.8s 3.2m/7.5m
epoch 109/250, train: loss=0.0377, val: psnr=31.2677, 1.8s 3.3m/7.5m
epoch 110/250, train: loss=0.0372, val: psnr=31.6680, 1.8s 3.3m/7.5m
epoch 111/250, train: loss=0.0393, val: psnr=31.4372, 1.8s 3.3m/7.5m
epoch 112/250, train: loss=0.0371, val: psnr=30.9825, 1.8s 3.4m/7.5m
epoch 113/250, train: loss=0.0380, val: psnr=30.6831, 1.8s 3.4m/7.5m
epoch 114/250, train: loss=0.0384, val: psnr=31.5269, 1.8s 3.4m/7.5m
epoch 115/250, train: loss=0.0370, val: psnr=31.3551, 1.8s 3.5m/7.5m
epoch 116/250, train: loss=0.0379, val: psnr=31.1103, 1.8s 3.5m/7.5m
epoch 117/250, train: loss=0.0366, val: psnr=30.9947, 1.8s 3.5m/7.5m
epoch 118/250, train: loss=0.0389, val: psnr=31.3129, 1.8s 3.5m/7.5m
epoch 119/250, train: loss=0.0387, val: psnr=32.1723, 1.9s 3.6m/7.5m
epoch 120/250, train: loss=0.0370, val: psnr=31.0557, 1.8s 3.6m/7.5m
epoch 121/250, train: loss=0.0359, val: psnr=31.4603, 1.7s 3.6m/7.5m
epoch 122/250, train: loss=0.0364, val: psnr=30.9588, 1.8s 3.7m/7.5m
epoch 123/250, train: loss=0.0368, val: psnr=31.4224, 1.8s 3.7m/7.5m
epoch 124/250, train: loss=0.0355, val: psnr=31.3637, 1.8s 3.7m/7.5m
epoch 125/250, train: loss=0.0380, val: psnr=31.0446, 1.8s 3.8m/7.5m
epoch 126/250, train: loss=0.0380, val: psnr=31.0604, 1.8s 3.8m/7.5m
epoch 127/250, train: loss=0.0379, val: psnr=31.2161, 1.8s 3.8m/7.5m
epoch 128/250, train: loss=0.0400, val: psnr=31.5101, 1.8s 3.8m/7.5m
epoch 129/250, train: loss=0.0364, val: psnr=31.2744, 1.8s 3.9m/7.5m
epoch 130/250, train: loss=0.0388, val: psnr=31.3214, 1.8s 3.9m/7.5m
epoch 131/250, train: loss=0.0377, val: psnr=30.9883, 1.8s 3.9m/7.5m
epoch 132/250, train: loss=0.0375, val: psnr=30.6687, 1.8s 4.0m/7.5m
epoch 133/250, train: loss=0.0386, val: psnr=31.5724, 1.8s 4.0m/7.5m
epoch 134/250, train: loss=0.0366, val: psnr=31.2486, 1.8s 4.0m/7.5m
epoch 135/250, train: loss=0.0371, val: psnr=31.3873, 1.8s 4.0m/7.5m
epoch 136/250, train: loss=0.0387, val: psnr=30.7761, 1.8s 4.1m/7.5m
epoch 137/250, train: loss=0.0386, val: psnr=31.2568, 1.8s 4.1m/7.5m
epoch 138/250, train: loss=0.0370, val: psnr=30.5538, 1.8s 4.1m/7.5m
epoch 139/250, train: loss=0.0356, val: psnr=31.1336, 1.8s 4.2m/7.5m
epoch 140/250, train: loss=0.0375, val: psnr=31.2720, 1.8s 4.2m/7.5m
epoch 141/250, train: loss=0.0380, val: psnr=31.4575, 1.8s 4.2m/7.5m
epoch 142/250, train: loss=0.0384, val: psnr=31.3692, 1.8s 4.3m/7.5m
epoch 143/250, train: loss=0.0374, val: psnr=31.2461, 1.8s 4.3m/7.5m
epoch 144/250, train: loss=0.0374, val: psnr=31.5741, 1.8s 4.3m/7.5m
epoch 145/250, train: loss=0.0378, val: psnr=31.0510, 1.8s 4.3m/7.5m
epoch 146/250, train: loss=0.0374, val: psnr=31.3278, 1.8s 4.4m/7.5m
epoch 147/250, train: loss=0.0365, val: psnr=31.5070, 1.8s 4.4m/7.5m
epoch 148/250, train: loss=0.0375, val: psnr=31.2804, 1.8s 4.4m/7.5m
epoch 149/250, train: loss=0.0339, val: psnr=31.0456, 1.8s 4.5m/7.5m
epoch 150/250, train: loss=0.0349, val: psnr=32.0005, 1.8s 4.5m/7.5m
epoch 151/250, train: loss=0.0380, val: psnr=30.9436, 1.8s 4.5m/7.5m
epoch 152/250, train: loss=0.0403, val: psnr=31.2676, 1.8s 4.6m/7.5m
epoch 153/250, train: loss=0.0363, val: psnr=30.5987, 1.8s 4.6m/7.5m
epoch 154/250, train: loss=0.0368, val: psnr=31.4077, 1.8s 4.6m/7.5m
epoch 155/250, train: loss=0.0366, val: psnr=31.1933, 1.8s 4.6m/7.5m
epoch 156/250, train: loss=0.0379, val: psnr=31.1658, 1.8s 4.7m/7.5m
epoch 157/250, train: loss=0.0362, val: psnr=31.4216, 1.7s 4.7m/7.5m
epoch 158/250, train: loss=0.0366, val: psnr=30.8332, 1.7s 4.7m/7.5m
epoch 159/250, train: loss=0.0381, val: psnr=31.9795, 1.7s 4.8m/7.5m
epoch 160/250, train: loss=0.0371, val: psnr=31.7872, 1.8s 4.8m/7.5m
epoch 161/250, train: loss=0.0353, val: psnr=31.7388, 1.8s 4.8m/7.5m
epoch 162/250, train: loss=0.0371, val: psnr=31.9086, 1.8s 4.9m/7.5m
epoch 163/250, train: loss=0.0395, val: psnr=31.7853, 1.8s 4.9m/7.5m
epoch 164/250, train: loss=0.0372, val: psnr=31.8984, 1.8s 4.9m/7.5m
epoch 165/250, train: loss=0.0383, val: psnr=31.5591, 1.8s 4.9m/7.5m
epoch 166/250, train: loss=0.0373, val: psnr=31.6321, 1.8s 5.0m/7.5m
epoch 167/250, train: loss=0.0361, val: psnr=31.7273, 1.8s 5.0m/7.5m
epoch 168/250, train: loss=0.0378, val: psnr=31.5489, 1.8s 5.0m/7.5m
epoch 169/250, train: loss=0.0403, val: psnr=31.5808, 1.8s 5.1m/7.5m
epoch 170/250, train: loss=0.0394, val: psnr=31.9039, 1.8s 5.1m/7.5m
epoch 171/250, train: loss=0.0380, val: psnr=31.6359, 1.8s 5.1m/7.5m
epoch 172/250, train: loss=0.0395, val: psnr=31.4329, 1.8s 5.1m/7.5m
epoch 173/250, train: loss=0.0376, val: psnr=31.4915, 1.7s 5.2m/7.5m
epoch 174/250, train: loss=0.0372, val: psnr=31.3781, 1.8s 5.2m/7.5m
epoch 175/250, train: loss=0.0367, val: psnr=31.1675, 1.8s 5.2m/7.5m
epoch 176/250, train: loss=0.0370, val: psnr=31.3168, 1.7s 5.3m/7.5m
epoch 177/250, train: loss=0.0380, val: psnr=31.9262, 1.8s 5.3m/7.5m
epoch 178/250, train: loss=0.0367, val: psnr=31.7757, 1.7s 5.3m/7.5m
epoch 179/250, train: loss=0.0395, val: psnr=31.5433, 1.8s 5.4m/7.5m
epoch 180/250, train: loss=0.0379, val: psnr=31.7098, 1.8s 5.4m/7.5m
epoch 181/250, train: loss=0.0376, val: psnr=32.1423, 1.8s 5.4m/7.5m
epoch 182/250, train: loss=0.0385, val: psnr=31.3607, 1.8s 5.4m/7.5m
epoch 183/250, train: loss=0.0366, val: psnr=31.3041, 1.8s 5.5m/7.5m
epoch 184/250, train: loss=0.0340, val: psnr=31.5110, 1.7s 5.5m/7.5m
epoch 185/250, train: loss=0.0404, val: psnr=31.2202, 1.7s 5.5m/7.5m
epoch 186/250, train: loss=0.0370, val: psnr=31.7782, 1.8s 5.6m/7.5m
epoch 187/250, train: loss=0.0372, val: psnr=31.5059, 1.8s 5.6m/7.5m
epoch 188/250, train: loss=0.0344, val: psnr=31.3795, 1.8s 5.6m/7.5m
epoch 189/250, train: loss=0.0393, val: psnr=32.0738, 1.8s 5.7m/7.5m
epoch 190/250, train: loss=0.0371, val: psnr=31.4516, 1.8s 5.7m/7.5m
epoch 191/250, train: loss=0.0394, val: psnr=31.7573, 1.8s 5.7m/7.5m
epoch 192/250, train: loss=0.0350, val: psnr=31.7079, 1.8s 5.7m/7.5m
epoch 193/250, train: loss=0.0362, val: psnr=31.2757, 1.8s 5.8m/7.5m
epoch 194/250, train: loss=0.0355, val: psnr=31.3481, 1.8s 5.8m/7.5m
epoch 195/250, train: loss=0.0331, val: psnr=31.2048, 1.8s 5.8m/7.5m
epoch 196/250, train: loss=0.0371, val: psnr=32.0229, 1.8s 5.9m/7.5m
epoch 197/250, train: loss=0.0367, val: psnr=31.9980, 1.8s 5.9m/7.5m
epoch 198/250, train: loss=0.0394, val: psnr=31.5683, 1.8s 5.9m/7.5m
epoch 199/250, train: loss=0.0345, val: psnr=31.4389, 1.7s 5.9m/7.5m
epoch 200/250, train: loss=0.0378, val: psnr=31.6268, 1.8s 6.0m/7.5m
epoch 201/250, train: loss=0.0362, val: psnr=31.2030, 1.8s 6.0m/7.5m
epoch 202/250, train: loss=0.0362, val: psnr=31.3353, 1.8s 6.0m/7.5m
epoch 203/250, train: loss=0.0377, val: psnr=31.5054, 1.8s 6.1m/7.5m
epoch 204/250, train: loss=0.0343, val: psnr=30.9818, 1.8s 6.1m/7.5m
epoch 205/250, train: loss=0.0377, val: psnr=31.5622, 1.8s 6.1m/7.5m
epoch 206/250, train: loss=0.0336, val: psnr=31.9006, 1.8s 6.2m/7.5m
epoch 207/250, train: loss=0.0382, val: psnr=31.3995, 1.8s 6.2m/7.5m
epoch 208/250, train: loss=0.0339, val: psnr=31.4000, 1.8s 6.2m/7.5m
epoch 209/250, train: loss=0.0361, val: psnr=31.9685, 1.8s 6.2m/7.5m
epoch 210/250, train: loss=0.0389, val: psnr=31.2331, 1.8s 6.3m/7.5m
epoch 211/250, train: loss=0.0363, val: psnr=31.0867, 1.8s 6.3m/7.5m
epoch 212/250, train: loss=0.0349, val: psnr=31.1483, 1.8s 6.3m/7.5m
epoch 213/250, train: loss=0.0349, val: psnr=31.0432, 1.8s 6.4m/7.5m
epoch 214/250, train: loss=0.0365, val: psnr=31.5411, 1.8s 6.4m/7.5m
epoch 215/250, train: loss=0.0376, val: psnr=31.5022, 1.8s 6.4m/7.5m
epoch 216/250, train: loss=0.0380, val: psnr=32.2210, 1.9s 6.5m/7.5m
epoch 217/250, train: loss=0.0357, val: psnr=31.0943, 1.8s 6.5m/7.5m
epoch 218/250, train: loss=0.0372, val: psnr=31.1806, 1.8s 6.5m/7.5m
epoch 219/250, train: loss=0.0341, val: psnr=32.1744, 1.8s 6.5m/7.5m
epoch 220/250, train: loss=0.0356, val: psnr=31.4234, 1.8s 6.6m/7.5m
epoch 221/250, train: loss=0.0384, val: psnr=31.5878, 1.8s 6.6m/7.5m
epoch 222/250, train: loss=0.0357, val: psnr=31.6201, 1.8s 6.6m/7.5m
epoch 223/250, train: loss=0.0353, val: psnr=31.5864, 1.8s 6.7m/7.5m
epoch 224/250, train: loss=0.0368, val: psnr=32.0288, 1.8s 6.7m/7.5m
epoch 225/250, train: loss=0.0357, val: psnr=30.9078, 1.8s 6.7m/7.5m
epoch 226/250, train: loss=0.0375, val: psnr=31.0431, 1.8s 6.8m/7.5m
epoch 227/250, train: loss=0.0354, val: psnr=31.8391, 1.7s 6.8m/7.5m
epoch 228/250, train: loss=0.0371, val: psnr=31.9758, 1.8s 6.8m/7.5m
epoch 229/250, train: loss=0.0392, val: psnr=30.9779, 1.8s 6.8m/7.5m
epoch 230/250, train: loss=0.0399, val: psnr=31.6569, 1.8s 6.9m/7.5m
epoch 231/250, train: loss=0.0356, val: psnr=31.2163, 1.7s 6.9m/7.5m
epoch 232/250, train: loss=0.0375, val: psnr=31.7157, 1.8s 6.9m/7.5m
epoch 233/250, train: loss=0.0366, val: psnr=30.9283, 1.8s 7.0m/7.5m
epoch 234/250, train: loss=0.0325, val: psnr=31.6848, 1.8s 7.0m/7.5m
epoch 235/250, train: loss=0.0351, val: psnr=31.8103, 1.8s 7.0m/7.5m
epoch 236/250, train: loss=0.0387, val: psnr=31.7655, 1.7s 7.0m/7.5m
epoch 237/250, train: loss=0.0359, val: psnr=31.7728, 1.8s 7.1m/7.5m
epoch 238/250, train: loss=0.0362, val: psnr=31.5872, 1.8s 7.1m/7.5m
epoch 239/250, train: loss=0.0393, val: psnr=31.4273, 1.8s 7.1m/7.5m
epoch 240/250, train: loss=0.0371, val: psnr=32.1774, 1.7s 7.2m/7.5m
epoch 241/250, train: loss=0.0354, val: psnr=32.0857, 1.7s 7.2m/7.5m
epoch 242/250, train: loss=0.0349, val: psnr=31.4499, 1.8s 7.2m/7.5m
epoch 243/250, train: loss=0.0352, val: psnr=31.6971, 1.8s 7.3m/7.5m
epoch 244/250, train: loss=0.0373, val: psnr=31.0722, 1.8s 7.3m/7.5m
epoch 245/250, train: loss=0.0354, val: psnr=31.6965, 1.7s 7.3m/7.5m
epoch 246/250, train: loss=0.0365, val: psnr=31.1987, 1.8s 7.3m/7.5m
epoch 247/250, train: loss=0.0339, val: psnr=31.9724, 1.8s 7.4m/7.5m
epoch 248/250, train: loss=0.0371, val: psnr=32.0809, 1.7s 7.4m/7.5m
epoch 249/250, train: loss=0.0370, val: psnr=31.5621, 1.8s 7.4m/7.5m
epoch 250/250, train: loss=0.0358, val: psnr=31.6897, 1.8s 7.5m/7.5m
