train dataset: size=186
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=10
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=1.6M
epoch 1/94, train: loss=0.2460, val: psnr=24.4849, 3.5s 3.5s/5.5m
epoch 38/94, train: loss=0.0422, val: psnr=29.8202, 3.0s 1.9m/4.7m
epoch 39/94, train: loss=0.0450, val: psnr=31.0268, 3.0s 1.9m/4.7m
epoch 40/94, train: loss=0.0454, val: psnr=30.5557, 3.1s 2.0m/4.7m
epoch 41/94, train: loss=0.0411, val: psnr=29.7831, 3.0s 2.0m/4.7m
epoch 42/94, train: loss=0.0387, val: psnr=31.7560, 3.0s 2.1m/4.7m
epoch 43/94, train: loss=0.0431, val: psnr=30.0386, 3.0s 2.1m/4.7m
epoch 44/94, train: loss=0.0422, val: psnr=32.1049, 2.9s 2.2m/4.7m
epoch 45/94, train: loss=0.0423, val: psnr=28.0494, 3.0s 2.2m/4.7m
epoch 46/94, train: loss=0.0426, val: psnr=32.4612, 3.0s 2.3m/4.7m
epoch 47/94, train: loss=0.0395, val: psnr=30.1394, 2.9s 2.3m/4.7m
epoch 48/94, train: loss=0.0397, val: psnr=30.2304, 3.0s 2.4m/4.7m
epoch 49/94, train: loss=0.0376, val: psnr=30.5358, 3.0s 2.4m/4.7m
epoch 50/94, train: loss=0.0372, val: psnr=31.4151, 3.0s 2.5m/4.7m
epoch 51/94, train: loss=0.0401, val: psnr=31.1315, 3.0s 2.5m/4.7m
epoch 52/94, train: loss=0.0434, val: psnr=30.9090, 2.9s 2.6m/4.7m
epoch 53/94, train: loss=0.0419, val: psnr=29.9418, 2.9s 2.6m/4.7m
epoch 54/94, train: loss=0.0389, val: psnr=32.8200, 2.8s 2.7m/4.7m
epoch 55/94, train: loss=0.0356, val: psnr=31.4727, 3.0s 2.7m/4.7m
epoch 56/94, train: loss=0.0428, val: psnr=32.2892, 2.9s 2.8m/4.7m
epoch 57/94, train: loss=0.0382, val: psnr=32.2280, 3.0s 2.8m/4.7m
epoch 58/94, train: loss=0.0400, val: psnr=31.9829, 2.9s 2.9m/4.7m
epoch 59/94, train: loss=0.0390, val: psnr=31.6394, 2.9s 2.9m/4.7m
epoch 60/94, train: loss=0.0387, val: psnr=30.8735, 3.0s 3.0m/4.7m
epoch 61/94, train: loss=0.0405, val: psnr=31.7213, 3.0s 3.0m/4.7m
epoch 62/94, train: loss=0.0411, val: psnr=32.1369, 2.9s 3.1m/4.7m
epoch 63/94, train: loss=0.0383, val: psnr=31.6134, 2.9s 3.1m/4.7m
epoch 64/94, train: loss=0.0378, val: psnr=31.6124, 2.9s 3.2m/4.7m
epoch 65/94, train: loss=0.0409, val: psnr=34.6801, 3.1s 3.2m/4.7m
epoch 66/94, train: loss=0.0385, val: psnr=32.5771, 3.0s 3.3m/4.7m
epoch 67/94, train: loss=0.0413, val: psnr=29.5063, 2.9s 3.3m/4.7m
epoch 68/94, train: loss=0.0407, val: psnr=30.3770, 3.0s 3.4m/4.7m
epoch 69/94, train: loss=0.0380, val: psnr=32.9262, 3.0s 3.4m/4.7m
epoch 70/94, train: loss=0.0414, val: psnr=30.5637, 3.0s 3.5m/4.7m
epoch 71/94, train: loss=0.0408, val: psnr=32.3840, 2.9s 3.5m/4.7m
epoch 72/94, train: loss=0.0421, val: psnr=31.5709, 3.0s 3.6m/4.7m
epoch 73/94, train: loss=0.0398, val: psnr=31.3894, 3.0s 3.6m/4.7m
epoch 74/94, train: loss=0.0391, val: psnr=31.6717, 3.0s 3.7m/4.7m
epoch 75/94, train: loss=0.0381, val: psnr=30.8697, 3.0s 3.7m/4.7m
epoch 76/94, train: loss=0.0368, val: psnr=30.7460, 3.0s 3.8m/4.7m
epoch 77/94, train: loss=0.0398, val: psnr=30.4408, 3.0s 3.8m/4.7m
epoch 78/94, train: loss=0.0363, val: psnr=30.9404, 3.0s 3.9m/4.7m
epoch 79/94, train: loss=0.0379, val: psnr=34.7277, 3.1s 3.9m/4.7m
epoch 80/94, train: loss=0.0372, val: psnr=33.3852, 3.0s 4.0m/4.7m
epoch 81/94, train: loss=0.0392, val: psnr=36.4931, 3.0s 4.0m/4.7m
epoch 82/94, train: loss=0.0397, val: psnr=28.8977, 2.9s 4.1m/4.7m
epoch 83/94, train: loss=0.0403, val: psnr=32.9645, 2.9s 4.1m/4.7m
epoch 84/94, train: loss=0.0385, val: psnr=31.4021, 3.1s 4.2m/4.7m
epoch 85/94, train: loss=0.0393, val: psnr=31.9122, 3.0s 4.2m/4.7m
epoch 86/94, train: loss=0.0388, val: psnr=27.9863, 2.9s 4.3m/4.7m
epoch 87/94, train: loss=0.0348, val: psnr=33.1498, 2.8s 4.3m/4.7m
epoch 88/94, train: loss=0.0383, val: psnr=32.2354, 2.9s 4.4m/4.7m
epoch 89/94, train: loss=0.0378, val: psnr=33.2635, 2.9s 4.4m/4.7m
epoch 90/94, train: loss=0.0380, val: psnr=28.9492, 3.0s 4.5m/4.7m
epoch 91/94, train: loss=0.0363, val: psnr=31.0189, 2.8s 4.5m/4.7m
epoch 92/94, train: loss=0.0376, val: psnr=32.8146, 2.9s 4.6m/4.7m
epoch 93/94, train: loss=0.0387, val: psnr=30.9622, 2.9s 4.6m/4.7m
epoch 94/94, train: loss=0.0382, val: psnr=34.5941, 3.0s 4.7m/4.7m
