train dataset: size=160
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=320
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=1.6M
epoch 1/250, train: loss=0.3984, val: psnr=17.9788, 3.5s 3.5s/14.7m
epoch 174/250, train: loss=0.0585, val: psnr=30.3646, 2.9s 8.6m/12.3m
epoch 175/250, train: loss=0.0558, val: psnr=30.0892, 2.9s 8.6m/12.3m
epoch 176/250, train: loss=0.0573, val: psnr=30.3690, 3.0s 8.7m/12.3m
epoch 177/250, train: loss=0.0517, val: psnr=30.8207, 2.9s 8.7m/12.3m
epoch 178/250, train: loss=0.0555, val: psnr=31.0664, 2.9s 8.8m/12.3m
epoch 179/250, train: loss=0.0573, val: psnr=30.9799, 2.9s 8.8m/12.3m
epoch 180/250, train: loss=0.0549, val: psnr=30.7049, 2.9s 8.9m/12.3m
epoch 181/250, train: loss=0.0579, val: psnr=30.6019, 2.9s 8.9m/12.3m
epoch 182/250, train: loss=0.0609, val: psnr=30.4509, 3.0s 9.0m/12.3m
epoch 183/250, train: loss=0.0610, val: psnr=30.3137, 3.0s 9.0m/12.3m
epoch 184/250, train: loss=0.0566, val: psnr=30.9050, 2.9s 9.1m/12.3m
epoch 185/250, train: loss=0.0594, val: psnr=31.1546, 2.9s 9.1m/12.3m
epoch 186/250, train: loss=0.0616, val: psnr=30.5259, 2.9s 9.2m/12.3m
epoch 187/250, train: loss=0.0553, val: psnr=30.3975, 2.9s 9.2m/12.3m
epoch 188/250, train: loss=0.0590, val: psnr=30.1612, 3.0s 9.3m/12.3m
epoch 189/250, train: loss=0.0565, val: psnr=30.5255, 2.9s 9.3m/12.3m
epoch 190/250, train: loss=0.0573, val: psnr=30.9096, 2.9s 9.4m/12.3m
epoch 191/250, train: loss=0.0557, val: psnr=30.9323, 3.0s 9.4m/12.3m
epoch 192/250, train: loss=0.0585, val: psnr=31.0414, 2.9s 9.5m/12.3m
epoch 193/250, train: loss=0.0590, val: psnr=30.9479, 2.9s 9.5m/12.3m
epoch 194/250, train: loss=0.0555, val: psnr=30.7268, 2.9s 9.6m/12.3m
epoch 195/250, train: loss=0.0595, val: psnr=30.5931, 3.0s 9.6m/12.3m
epoch 196/250, train: loss=0.0534, val: psnr=30.5675, 2.9s 9.7m/12.3m
epoch 197/250, train: loss=0.0582, val: psnr=30.6119, 2.9s 9.7m/12.3m
epoch 198/250, train: loss=0.0594, val: psnr=30.3307, 2.9s 9.8m/12.3m
epoch 199/250, train: loss=0.0591, val: psnr=30.1036, 3.0s 9.8m/12.3m
epoch 200/250, train: loss=0.0573, val: psnr=30.2573, 3.0s 9.9m/12.3m
epoch 201/250, train: loss=0.0571, val: psnr=30.1100, 3.0s 9.9m/12.3m
epoch 202/250, train: loss=0.0628, val: psnr=31.0241, 2.9s 10.0m/12.3m
epoch 203/250, train: loss=0.0614, val: psnr=30.8598, 3.0s 10.0m/12.3m
epoch 204/250, train: loss=0.0570, val: psnr=30.6613, 3.0s 10.1m/12.3m
epoch 205/250, train: loss=0.0585, val: psnr=30.3339, 3.0s 10.1m/12.3m
epoch 206/250, train: loss=0.0593, val: psnr=30.8992, 3.0s 10.2m/12.3m
epoch 207/250, train: loss=0.0618, val: psnr=30.6565, 2.9s 10.2m/12.3m
epoch 208/250, train: loss=0.0578, val: psnr=30.4433, 2.9s 10.3m/12.3m
epoch 209/250, train: loss=0.0589, val: psnr=30.8594, 2.9s 10.3m/12.3m
epoch 210/250, train: loss=0.0563, val: psnr=30.8219, 2.9s 10.4m/12.3m
epoch 211/250, train: loss=0.0600, val: psnr=31.1523, 3.0s 10.4m/12.3m
epoch 212/250, train: loss=0.0574, val: psnr=30.8595, 2.9s 10.5m/12.3m
epoch 213/250, train: loss=0.0594, val: psnr=30.7965, 3.0s 10.5m/12.3m
epoch 214/250, train: loss=0.0598, val: psnr=30.3732, 2.9s 10.6m/12.3m
epoch 215/250, train: loss=0.0599, val: psnr=30.3539, 2.9s 10.6m/12.3m
epoch 216/250, train: loss=0.0551, val: psnr=30.6441, 2.9s 10.7m/12.3m
epoch 217/250, train: loss=0.0556, val: psnr=30.2407, 3.0s 10.7m/12.3m
epoch 218/250, train: loss=0.0577, val: psnr=30.8440, 2.9s 10.8m/12.3m
epoch 219/250, train: loss=0.0580, val: psnr=30.3383, 3.0s 10.8m/12.3m
epoch 220/250, train: loss=0.0562, val: psnr=30.6712, 2.9s 10.8m/12.3m
epoch 221/250, train: loss=0.0579, val: psnr=30.4946, 2.9s 10.9m/12.3m
epoch 222/250, train: loss=0.0602, val: psnr=30.6892, 2.9s 10.9m/12.3m
epoch 223/250, train: loss=0.0545, val: psnr=30.2348, 3.0s 11.0m/12.3m
epoch 224/250, train: loss=0.0569, val: psnr=30.7458, 3.0s 11.0m/12.3m
epoch 225/250, train: loss=0.0584, val: psnr=30.5812, 3.0s 11.1m/12.3m
epoch 226/250, train: loss=0.0578, val: psnr=30.8783, 2.9s 11.1m/12.3m
epoch 227/250, train: loss=0.0563, val: psnr=30.1571, 2.9s 11.2m/12.3m
epoch 228/250, train: loss=0.0548, val: psnr=30.1855, 2.9s 11.2m/12.3m
epoch 229/250, train: loss=0.0594, val: psnr=30.6595, 2.9s 11.3m/12.3m
epoch 230/250, train: loss=0.0579, val: psnr=30.7016, 3.0s 11.3m/12.3m
epoch 231/250, train: loss=0.0554, val: psnr=30.0939, 2.9s 11.4m/12.3m
epoch 232/250, train: loss=0.0571, val: psnr=30.5190, 3.0s 11.4m/12.3m
epoch 233/250, train: loss=0.0581, val: psnr=30.6164, 3.0s 11.5m/12.3m
epoch 234/250, train: loss=0.0563, val: psnr=29.9528, 2.9s 11.5m/12.3m
epoch 235/250, train: loss=0.0580, val: psnr=31.0326, 3.0s 11.6m/12.3m
epoch 236/250, train: loss=0.0577, val: psnr=30.4158, 3.0s 11.6m/12.3m
epoch 237/250, train: loss=0.0563, val: psnr=30.2285, 3.0s 11.7m/12.3m
epoch 238/250, train: loss=0.0585, val: psnr=30.9073, 3.0s 11.7m/12.3m
epoch 239/250, train: loss=0.0589, val: psnr=30.8292, 3.0s 11.8m/12.3m
epoch 240/250, train: loss=0.0582, val: psnr=30.2659, 2.9s 11.8m/12.3m
epoch 241/250, train: loss=0.0564, val: psnr=31.1048, 3.0s 11.9m/12.3m
epoch 242/250, train: loss=0.0568, val: psnr=30.1709, 3.0s 11.9m/12.3m
epoch 243/250, train: loss=0.0575, val: psnr=30.8871, 3.0s 12.0m/12.3m
epoch 244/250, train: loss=0.0597, val: psnr=30.7403, 2.9s 12.0m/12.3m
epoch 245/250, train: loss=0.0553, val: psnr=30.8140, 2.9s 12.1m/12.3m
epoch 246/250, train: loss=0.0607, val: psnr=31.2227, 2.9s 12.1m/12.3m
epoch 247/250, train: loss=0.0564, val: psnr=30.6390, 3.0s 12.2m/12.3m
epoch 248/250, train: loss=0.0580, val: psnr=30.4746, 2.9s 12.2m/12.3m
epoch 249/250, train: loss=0.0589, val: psnr=29.9806, 2.9s 12.3m/12.3m
epoch 250/250, train: loss=0.0571, val: psnr=30.1877, 3.0s 12.3m/12.3m
