train dataset: size=186
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
val dataset: size=10
  inp: shape=(3, 48, 48)
  coord: shape=(2304, 2)
  cell: shape=(2304, 2)
  gt: shape=(2304, 3)
model: #params=1.6M
epoch 1/94, train: loss=0.2005, val: psnr=22.0950, 3.5s 3.5s/5.5m
epoch 26/94, train: loss=0.0531, val: psnr=27.6977, 2.5s 1.1m/4.0m
epoch 27/94, train: loss=0.0535, val: psnr=27.1906, 2.5s 1.2m/4.0m
epoch 28/94, train: loss=0.0538, val: psnr=27.3552, 2.5s 1.2m/4.0m
epoch 29/94, train: loss=0.0537, val: psnr=27.8268, 2.5s 1.2m/4.0m
epoch 30/94, train: loss=0.0517, val: psnr=29.8680, 2.5s 1.3m/4.0m
epoch 31/94, train: loss=0.0530, val: psnr=27.8438, 2.5s 1.3m/4.0m
epoch 32/94, train: loss=0.0534, val: psnr=27.1979, 2.5s 1.4m/4.0m
epoch 33/94, train: loss=0.0500, val: psnr=26.4611, 2.5s 1.4m/4.0m
epoch 34/94, train: loss=0.0501, val: psnr=28.9242, 2.5s 1.4m/4.0m
epoch 35/94, train: loss=0.0571, val: psnr=27.3861, 2.5s 1.5m/4.0m
epoch 36/94, train: loss=0.0548, val: psnr=30.2366, 2.6s 1.5m/4.0m
epoch 37/94, train: loss=0.0538, val: psnr=27.8658, 2.6s 1.6m/4.0m
epoch 38/94, train: loss=0.0536, val: psnr=27.2260, 2.5s 1.6m/4.0m
epoch 39/94, train: loss=0.0518, val: psnr=27.5521, 2.5s 1.7m/4.0m
epoch 40/94, train: loss=0.0519, val: psnr=28.5855, 2.5s 1.7m/4.0m
epoch 41/94, train: loss=0.0517, val: psnr=27.3162, 2.5s 1.7m/4.0m
epoch 42/94, train: loss=0.0533, val: psnr=29.2832, 2.5s 1.8m/4.0m
epoch 43/94, train: loss=0.0515, val: psnr=26.3882, 2.5s 1.8m/4.0m
epoch 44/94, train: loss=0.0534, val: psnr=26.2491, 2.5s 1.9m/4.0m
epoch 45/94, train: loss=0.0464, val: psnr=26.6746, 2.5s 1.9m/4.0m
epoch 46/94, train: loss=0.0491, val: psnr=25.6399, 2.5s 1.9m/4.0m
epoch 47/94, train: loss=0.0494, val: psnr=27.9744, 2.5s 2.0m/4.0m
epoch 48/94, train: loss=0.0477, val: psnr=25.8596, 2.5s 2.0m/4.0m
epoch 49/94, train: loss=0.0507, val: psnr=25.6543, 2.5s 2.1m/4.0m
epoch 50/94, train: loss=0.0519, val: psnr=27.5296, 2.5s 2.1m/4.0m
epoch 51/94, train: loss=0.0490, val: psnr=28.1171, 2.5s 2.2m/4.0m
epoch 52/94, train: loss=0.0478, val: psnr=25.9731, 2.5s 2.2m/4.0m
epoch 53/94, train: loss=0.0508, val: psnr=26.5772, 2.5s 2.2m/4.0m
epoch 54/94, train: loss=0.0511, val: psnr=28.3037, 2.5s 2.3m/4.0m
epoch 55/94, train: loss=0.0488, val: psnr=26.6444, 2.5s 2.3m/4.0m
epoch 56/94, train: loss=0.0499, val: psnr=27.2054, 2.5s 2.4m/4.0m
epoch 57/94, train: loss=0.0441, val: psnr=32.1248, 2.6s 2.4m/4.0m
epoch 58/94, train: loss=0.0496, val: psnr=25.9250, 2.5s 2.5m/4.0m
epoch 59/94, train: loss=0.0540, val: psnr=28.3618, 2.5s 2.5m/4.0m
epoch 60/94, train: loss=0.0492, val: psnr=28.1894, 2.6s 2.5m/4.0m
epoch 61/94, train: loss=0.0474, val: psnr=28.2440, 2.5s 2.6m/4.0m
epoch 62/94, train: loss=0.0466, val: psnr=27.7589, 2.5s 2.6m/4.0m
epoch 63/94, train: loss=0.0479, val: psnr=26.6127, 2.5s 2.7m/4.0m
epoch 64/94, train: loss=0.0494, val: psnr=28.8830, 2.5s 2.7m/4.0m
epoch 65/94, train: loss=0.0486, val: psnr=27.8079, 2.6s 2.7m/4.0m
epoch 66/94, train: loss=0.0468, val: psnr=25.3722, 2.5s 2.8m/4.0m
epoch 67/94, train: loss=0.0489, val: psnr=27.8609, 2.5s 2.8m/4.0m
epoch 68/94, train: loss=0.0482, val: psnr=27.1147, 2.5s 2.9m/4.0m
epoch 69/94, train: loss=0.0465, val: psnr=27.9456, 2.5s 2.9m/4.0m
epoch 70/94, train: loss=0.0494, val: psnr=27.8907, 2.6s 3.0m/4.0m
epoch 71/94, train: loss=0.0481, val: psnr=30.1217, 2.5s 3.0m/4.0m
epoch 72/94, train: loss=0.0501, val: psnr=26.3968, 2.5s 3.0m/4.0m
epoch 73/94, train: loss=0.0473, val: psnr=28.8810, 2.5s 3.1m/4.0m
epoch 74/94, train: loss=0.0474, val: psnr=29.4530, 2.5s 3.1m/4.0m
epoch 75/94, train: loss=0.0479, val: psnr=27.9355, 2.5s 3.2m/4.0m
epoch 76/94, train: loss=0.0495, val: psnr=31.0062, 2.5s 3.2m/4.0m
epoch 77/94, train: loss=0.0479, val: psnr=26.6617, 2.5s 3.2m/4.0m
epoch 78/94, train: loss=0.0487, val: psnr=28.4852, 2.5s 3.3m/4.0m
epoch 79/94, train: loss=0.0473, val: psnr=28.3767, 2.5s 3.3m/4.0m
epoch 80/94, train: loss=0.0486, val: psnr=26.2197, 2.6s 3.4m/4.0m
epoch 81/94, train: loss=0.0490, val: psnr=30.7685, 2.5s 3.4m/4.0m
epoch 82/94, train: loss=0.0469, val: psnr=28.6636, 2.5s 3.5m/4.0m
epoch 83/94, train: loss=0.0454, val: psnr=29.9318, 2.5s 3.5m/4.0m
epoch 84/94, train: loss=0.0456, val: psnr=28.5121, 2.6s 3.5m/4.0m
epoch 85/94, train: loss=0.0487, val: psnr=27.4077, 2.5s 3.6m/4.0m
epoch 86/94, train: loss=0.0476, val: psnr=29.4173, 2.5s 3.6m/4.0m
epoch 87/94, train: loss=0.0458, val: psnr=29.2282, 2.5s 3.7m/4.0m
epoch 88/94, train: loss=0.0456, val: psnr=27.8897, 2.5s 3.7m/4.0m
epoch 89/94, train: loss=0.0494, val: psnr=26.8580, 2.6s 3.8m/4.0m
epoch 90/94, train: loss=0.0451, val: psnr=27.0152, 2.5s 3.8m/4.0m
epoch 91/94, train: loss=0.0449, val: psnr=26.6779, 2.5s 3.8m/4.0m
epoch 92/94, train: loss=0.0433, val: psnr=26.2845, 2.5s 3.9m/4.0m
epoch 93/94, train: loss=0.0456, val: psnr=27.5507, 2.5s 3.9m/4.0m
epoch 94/94, train: loss=0.0446, val: psnr=26.5373, 2.6s 4.0m/4.0m
